Restaurant,Customer,Date,Rating,Review
koshary al forsan,Khalid M***,08 January 2024,OK,الطلب مش كامل
koshary al forsan,Yehya N***,08 January 2024,OK,الفراخ تقريبا معدومة ف المكرونة مش موجودة والمكرونة نية وجامدة ولسه مستوتش ..الاكل سئ جدااا
koshary al forsan,Ayman A***,05 January 2024,OK,مفيش معلقة المفروض ااكل بصوابعى
koshary al forsan,Ahmed E***,29 December 2023,OK,الحساب غلط
koshary al forsan,كريم ع***,26 December 2023,Amazing,ممتاز
koshary al forsan,كريم ع***,14 December 2023,Amazing,ممتاز
koshary al forsan,Naguib M***,08 December 2023,OK,اللحمهاللحمه المفرومه مطحونه مطحونه كانها ملح طعام طعام سيء
koshary al forsan,esmail m***,04 December 2023,OK,طلبنا سلطة طماطم لم تأنى مع الطلب
koshary al forsan,Nada B***,01 December 2023,OK,علبه الكشري الصغيره لم تصل ولا يوجد رقم للتواصل مع المطعم
koshary al forsan,Fatma K***,22 November 2023,Amazing,سواق كويس جدا ومحترم وسريع الله يباركله
koshary al forsan,Tomoro A***,19 November 2023,Good,جودة الاصناف
koshary al forsan,Mostafa E***,26 October 2023,OK,الرز بلبن بايت وحامض والدليفري بتاع طلبات أسلوبه وحش ف الكلام
koshary al forsan,ابو ع***,11 September 2023,OK,الطاجن حامض صلصه بايظه
koshary al forsan,أشرف ا***,08 September 2023,Good,علبة الكشري اصغر من المرة السابقة علما بان المرة السابقة منذ عدة ايام قليلة
koshary al forsan,Rahma S***,29 August 2023,OK,صلصه الكشري كانت بايظه
Chinese House,Ali A***,30 January 2024,Amazing,اللحمة كانت اقل من الطبيعي بتاعكو سنّة
Chinese House,Ali A***,13 December 2023,Very good,الصوص وكمية الأكل كله عمومًا كانت قرب ٧٠٪؜ من الطبيعي. الأكل كان قليل جدًاالمرادي
Chinese House,Galal B***,09 December 2023,Good,مشطشطين الاكل اوي مش زي المرة اللي فاتت..
Smoothie Fruit,Merna K***,03 December 2023,OK,الافوكادو خفيف اوى اكنى بشرب لبن بجد وحش اوى
Smoothie Fruit,Wael A***,07 October 2023,Good,اسوء شخص دليفري اتعاملت معاه منتهي قلة الذوق وقله الادب ان شاء الله تبقي اخر معامله لو محدش كلمني
Smoothie Fruit,Nirvana M***,25 September 2023,OK,انا جبت منه كتير بس المرة دي لقيت زي حاجات سودة كدة في الdrink و ناشفه و معرفش دي ايه و متضايقه جدا
Yousef Pharmacy,Ahmed Hazem ***,20 September 2020,Good,الحمد لله
Yousef Pharmacy,Rana F***,23 July 2020,OK,المنتج مبعوت مش لوريال الاصلي عايزة استفسر عن الموضوع
Shawermpacha,Gear S***,01 February 2024,Amazing,الحواوشي جميل جداا
Mashawy Studio Masr,عبد المجيد ا***,25 January 2024,OK,الاكل قديدم
Mashawy Studio Masr,Hanan ali ahmed A***,14 January 2024,Good,الاكل حلو جدا بس الفريك مش حلو ملوش طعم بس الحمام حلو جدا بس عيوب انو اتقلي في الزيت
Mashawy Studio Masr,Ali A***,16 November 2023,OK,جايب لي ثلاثه عيش بس
Mashawy Studio Masr,وائل غ***,15 November 2023,Very good,السائق قمة في الذوق والادب
Mashawy Studio Masr,ابو ن***,03 August 2023,OK,الاكل غير جيد
Mashawy Studio Masr,Sameh S***,19 April 2023,OK,الارز مش مستوي 😟
Mashawy Studio Masr,Mahmoud T***,12 April 2023,OK,وجبة كفتة الأرز وصلة حمضانة وبايظة
Mashawy Studio Masr,Saleem S***,04 December 2022,OK,الأكل كان غير مطهو جيدا ومذاقه سيء، على عكس التجربة السابقة من فرع منتزه الأزهر
Mashawy Studio Masr,ahmed s***,27 October 2022,OK,علبه الشوربه جت مكسوره من تحت. الشوربه مبتتحطش في علبه َورق
Mashawy Studio Masr,Huda EL-Sayed ***,19 October 2022,OK,ما هذا؟؟؟ الطبق مخالف للوصف تماما و كميته لا تكفي كمقبلات اصلا
Mashawy Studio Masr,Sally A***,27 February 2022,OK,العرض المطلوب غير الي وصل لنفس الصنف والاكل سىء ليس له طعم وبارد
Mashawy Studio Masr,Ahmed G***,20 February 2022,Very good,التوصيل سرق فلوس زيادة و جري
Mashawy Studio Masr,dr m***,16 January 2022,OK,خدمة عملاء زفت
Mashawy Studio Masr,Mohamed G***,23 November 2021,OK,راجل محترم
Mashawy Studio Masr,Hisham E***,03 October 2021,Good,منتهى الاستهتار و عدم الاهتمام
Mashawy Studio Masr,Moh R***,14 May 2021,Amazing,تمام
Mashawy Studio Masr,Noha Hakem ***,09 February 2021,Good,تم طلب ٦ سندوتشات باطعمة مختلفة و جاء الطلب ليس كما هو موضح فى العرض و تم تكرار السندوتشات
Mashawy Studio Masr,Ahmed P***,11 January 2021,Good,الاكل كان بارد السندوتشات ٣ متغيرين غير اللي مطلوبين شيء سيء جدا
Mashawy Studio Masr,الأستاذة د***,15 November 2020,OK,ديليفيرى مطعم الزمالك فى منتهى قلة الأدب و البلطجة و عايزة مدير فرع الزمالك يكلمنى لو إنتوا ناس بتعرفوا تحترموا عملاء.
Mashawy Studio Masr,Mohammed Y***,10 September 2020,Good,الكفتة بها حشرات
Mashawy Studio Masr,hana f***,20 August 2020,OK,سيء جدا وإهمال واحش راميت لاكل مش نظيف
Mashawy Studio Masr,Emma K***,19 August 2020,OK,مطعم نصابين بجد والأكل كمية أقل من اي اكل وحاجة سرقة بجد
Mashawy Studio Masr,galal f***,10 August 2020,Very good,معرفش ليه المطعم دلعنى اكتر من المكتوب على الاب هو صحيح مبلغ تافه بس كان المفروض انه يوضح ايه فية اختلاف في السعر ٧ جنيهات المفروض ادفع ٨٠ جنيه فقط ولكنى لاقيت المطلوب في الشيك ٨٧ ياريت التوضيح
Mashawy Studio Masr,Yasmin e***,22 May 2020,OK,"الشوربه سيئه جدا جدا المفروض فراخ بالكريمة من غير فراخ خالص وطعمها سئ والأرز مفيهوش مكسرات غير زبيب بس مفيش اى مكسرات تانيه واللحمه فيه مش باينه اصلا كميه لا تذكر بجد اتصدمت من الاوردر باكل عندهم كتير بيكون حاجه تانيه خالص لأكن اول مره اطلبه دليفرى , ما حسيت بقيمة مقابل الثمن, طلبي ما وصل بالسرعة التي كنت متوقعها, نوعية الأكل لازم تتحسن"
Mashawy Studio Masr,Haitham A***,20 April 2020,OK,مطعم سيئ جداً
Mashawy Studio Masr,Mohammed A***,07 April 2020,OK,اسواء مكان ممكن و عدم احترام العملاء
Mashawy Studio Masr,Mohamed Awd ***,15 December 2019,Very good,ممتاز
Mashawy Studio Masr,Mohamed E***,06 December 2019,Good,طلبي ما وصل بالسرعة التي كنت متوقعها
Mashawy Studio Masr,Mohamed Ghozzy ***,03 December 2019,OK,الاكل جاى بارد وبالنسبه للطعم اكبد فى احسن من كده بكتير
Mashawy Studio Masr,Ahmed O***,03 December 2019,OK,مستوي اقل من المتوسط
Mashawy Studio Masr,Mohamed T***,21 November 2019,Good,"الاكل كويس لأكن الأرز لم يصل مع الطبي, الأكل كان ممكن يكون أفضل, من ناحية القيمة مقابل السعر، طلبي كان عادي"
Mashawy Studio Masr,Khaled E***,08 August 2019,OK,مطعم سئ جدا الاوردر مبعوت من غير طحينه ولا سلطه ولا عيش ولا معلقه
Mashawy Studio Masr,أبومحمد M***,11 July 2019,Very good,شكرا لكم كان تعاملكم رائع
Mashawy Studio Masr,مصعب ا***,02 July 2019,OK,سي للغاية
Mashawy Studio Masr,محمد ن***,31 May 2019,OK,حسبى الله ونعم الوكيل فى رمضان
Mashawy Studio Masr,Mohammad N***,13 May 2019,OK,لم يصل المطعم ولم يتصل احد من المطعم للمتابع ولا كاني طالب اصلا منهم وصارلي اكثر من ساعتين طالب
Mashawy Studio Masr,Abdelrahman M***,10 April 2019,OK,تجربة سيئة الاكل بارد جدا وكمان في غلط في الاكل
Mashawy Studio Masr,Wael M***,13 March 2019,OK,اسواء اكل مصري كلتو في حياتي للاسف الشديد
Mashawy Studio Masr,محمد م***,11 July 2018,OK,لا يوجد احترافية خدمة عملاء سي جداااااااا
Mashawy Studio Masr,Mohamed G***,18 May 2018,OK,سرفيس الأكل رديئ جدا الطعم والجودة رديئ وكمان جه متأخر
Second Cup,Nada A***,03 February 2024,Amazing,عسل عسل
Second Cup,مطبخ و***,21 January 2024,OK,سئ جدا طلبنا لاااتيه جاي بدووون لبن وغااامق كافيين عالي جدا معرفش واخد ريت عالي ازاي
Second Cup,Mohamed K***,17 January 2024,OK,لم يتم اضافة النقاط الى تطبيق سكند كب .. لم يتم اضافة شوت زيادة من السبريسو .. التشيز كيك متجمد
El Haty Grills,Marwa K***,29 December 2023,OK,مستوى الكل ضعيف جدا جدا جدا
El Haty Grills,Ahmed Z***,27 December 2023,OK,المحل اسمه حاتي الاكيل و الاورده كنت طالب حواوشي سجق و مخصوص جالي الاثنين عادي و محجن فوق بعض و زفت
El Haty Grills,Karim A***,23 December 2023,OK,الاوردر أتطلب السآعه ٨ وصل ١١ ونص بليل و الاكل اسواء طعم دقتو في حياتي الحقيقيه
Fresh Salad,Faraj Al Sahani F***,25 October 2023,OK,مطعم سيء سيء سيء يجب على صاحب الحلال ان ينتبه على حلاله ماكملت الساندويج والتغليف فيه ريحه وحشه جداً
Fresh Salad,جوجو ف***,04 July 2023,OK,ممتاز
Fresh Salad,جوجو ف***,02 July 2023,Amazing,ممتاز
Haty Al Sahaba,Walid E***,03 February 2024,OK,تجربة سيئة الأكل جالى من كطعم تانى خالص . جالى من مطعم الأكيل . الكفته والكبدة محروقة والطلب جه غلط
Haty Al Sahaba,Ahmed P***,29 December 2023,OK,التوصيل كان سئ والتعلم كان سئ لل غايه وصوتي هوصلو لي كل الناس لو متحلتش ولله علي كل ما أقوله شهيد
Haty Al Sahaba,Ahmed H***,11 December 2023,Good,لا يوجد طاجن مكرونة بشاميل ويوجد اختلاف فرق اسعار 100 جنيه من فاتورة المحل وفاتورة طلبات
Haty Al Sahaba,Abdo A***,09 December 2023,OK,مفروض بيجى رز ع الاكل مفيش و الاكل بصراحه طعمو. وحش جدا جدا جدا
Haty Al Sahaba,Mody M***,09 December 2023,Amazing,كميه قليله
Haty Al Sahaba,Mohammed W***,08 December 2023,OK,اسوء اكل ..طعم سي جدا وغير نظيف وحتى طريقه تغليفه سيئه جدا تجربه من اسوء التجارب
Haty Al Sahaba,abdo a***,26 November 2023,OK,الاكل مالح جدا و بارد والكفته مفيش في بهارات
Haty Al Sahaba,Sherif Awad ***,23 November 2023,Good,الاكل وصل بارد جدا
Haty Al Sahaba,Omer A***,22 November 2023,OK,بعد معاودة الاتصال بالدليفري حتى يعالج الخطأ قام بحظر رقمي بعد انا توعدني انه سيحل الموضوع
Haty Al Sahaba,Assmaa Rady ***,22 November 2023,OK,الاكل كان مختلف تماما عن المرة اللى فاتت، طالبين شوربة خضار جيه بدالها تورلى ومحشى ورق عنب مملح جدا
Haty Al Sahaba,بلال ع***,21 November 2023,OK,طلبت الاكل 5:30... وصلني 8 ...
Haty Al Sahaba,Ahmed E***,17 November 2023,OK,الاكل بايظ
Haty Al Sahaba,Mody M***,04 November 2023,Amazing,مطعم جميل جدا واكيد هطلب منه تاني شكرا جدا
Haty Al Sahaba,غرام م***,01 November 2023,OK,الكل كاه جاي مدلوق بعد ما جالي بعد المعاد اللي كان .متحدد بساعه
Haty Al Sahaba,Andria A***,22 October 2023,Good,الاكل حمضان و مكنش فيه لحمه في الطاجن سئ جداً جداً
Haty Al Sahaba,micheal i***,17 October 2023,Amazing,بصراحه مطعم جميل والناس اللي شغاله محترمه تسلم ايديكو😍❤️
Haty Al Sahaba,Doaa E***,15 October 2023,OK,طلب فلوس زيادة للتوصيل
Haty Al Sahaba,Roka Shrouk ***,14 October 2023,OK,الاكل طبعا جه بارد .كنت طالبه حمامه جيالي شبه المسلوق وقولنا ماشي.
Haty Al Sahaba,Rehab Mamdouh ***,10 September 2023,OK,إضافة ٥ جنيه على ثمن الاوردر بحط الإيد على الريسيت
Haty Al Sahaba,Nour S***,09 September 2023,Amazing,ناس محترمين و بيقروا الملاحظات الاكل سخن و طازة
Haty Al Sahaba,Rehab M***,24 August 2023,Very good,طلبت ساندوتش كبدة كبير. وصلني اصغر رغيف بلدي شوفته فحياتي
Haty Al Sahaba,Ramy Y***,23 August 2023,OK,الاكل سئ لاقصى درجة لا انصح به الاكل وصل الى مع مندوب مطعم الاكيل مع انى طالب الاكل من مطعم حاتى الصحابة
Haty Al Sahaba,Abanoub E***,11 August 2023,OK,الاكل وحش جدآ، طلبت وجبة بانيه جالي قطع ستربس جاهزه و طعمها سيء جدا، الاوردر اترمي ف الزباله زي م هو
Haty Al Sahaba,Mohamed Fadl f***,07 August 2023,OK,المطعم لاغى الاوردر
Di Sforno Pizzeria,Heba G***,20 December 2023,OK,ماكانش عايز يطلع الاوردر عشان عليه فاوتشر وتقريبًا اضطر يطلعه عشان ما يروحش عليه بعد ما لطع الدليفري
